path,event_label,view_label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11953.jpg,EventClasses,spectator,0,12,val
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 01963.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 07961.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 13129.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 121398.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 114767.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 13385.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 121351.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 011229.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 1574.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01132.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2415.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 06092.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 110197.jpg,ViewClasses,ShotView,1,2,test
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2383.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2737.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 081136.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0691.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4830.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 00741.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23730.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 14534.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 3019.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001633.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2937.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1634.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3203.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 09356.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3245.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09225.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 19373.jpg,EventClasses,plentystock,0,10,val
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2949.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2036.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23332.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 1029.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 2285.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 6088.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 1528.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 23618.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 100868.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 30705.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 042665.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0585.jpg,EventClasses,gattempts,0,5,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28041.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 03169.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 2716.jpg,EventClasses,playercelebration,0,9,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 108501.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3260.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1927.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01100.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2010.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2238.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 17441.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 126261.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 13235.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02312.jpg,EventClasses,freekick,0,4,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 000552.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2285.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 06075.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0263.jpg,EventClasses,spectator,0,12,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4880.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2217.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 020269.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 12207.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09987.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11239.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 4249.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1408.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0121.jpg,EventClasses,spectator,0,12,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 109575.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 2543.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 21255.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1045.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01580.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 02784.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28646.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8782.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 059461.jpg,ViewClasses,OuterView,1,1,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3457.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01557.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\All 169 Goals scored in the World Cup 2018 - Part 1 15555.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 19518.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 045452.jpg,ViewClasses,ShotView,1,2,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 075549.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 090568.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 000962.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 01847.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3212.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 09361.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 03957.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 05416.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06711.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1031.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0910.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 034970.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 11003.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 120670.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 19242.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 040048.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2906.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 119367.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03404.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 020280.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 054393.jpg,ViewClasses,MediumView,1,0,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 21262.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 132771.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 12012.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 017064.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 00593.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 045396.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 24102.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 2358.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 089238.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 1009.jpg,EventClasses,gattempts,0,5,val
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 010869.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3291.jpg,EventClasses,yellowcard,0,13,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0953.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 09950.jpg,EventClasses,corner,0,3,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 040365.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8478.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 19363.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2755.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 22773.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 113258.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 029981.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 9022.jpg,EventClasses,offside,0,8,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 098157.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8426.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 084977.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23751.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1712.jpg,EventClasses,redc,0,11,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1325.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 027277.jpg,ViewClasses,MediumView,1,0,val
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 121348.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0028.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 093300.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 03312.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 133224.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 02973.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001330 - Copy.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1344.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 070627.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 11000.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 12633.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 103840.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 009883.jpg,ViewClasses,ShotView,1,2,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 0720.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 21202.jpg,EventClasses,plentystock,0,10,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 5081.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 112842.jpg,ViewClasses,longView,1,7,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 133547.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 04578.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 00191.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06248.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 099494.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 1172.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0482.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 00369.jpg,EventClasses,yellowcard,0,13,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 124520.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09451.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 132834.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 090263.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\16 Yellow Cards and 4 Red Cards in a Single Game 6004.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 0211.jpg,EventClasses,corner,0,3,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2467.jpg,EventClasses,freekick,0,4,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0701.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 5995.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02457.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 112353.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 091355.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 15 Most Shocking Reactions To Red Card in Football 06869.jpg,EventClasses,redc,0,11,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 089265.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 3081.jpg,EventClasses,corner,0,3,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 2302.jpg,EventClasses,plentystock,0,10,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 061920.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\redc\10+ Shocking Red Cards in World Cup History 1482.jpg,EventClasses,redc,0,11,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09467.jpg,EventClasses,goal,0,6,test
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 001304.jpg,ViewClasses,OuterView,1,1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01632.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0159.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 06812.jpg,EventClasses,playercelebration,0,9,test
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 002724.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 09765.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 022396.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 109092.jpg,ViewClasses,longView,1,7,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3508.jpg,EventClasses,offside,0,8,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Brazil v Mexico - 2018 FIFA World Cup Russia™ - Match 53 0510.jpg,EventClasses,gattempts,0,5,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 010665.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\ViewClasses\OuterView\sprt 070729.jpg,ViewClasses,OuterView,1,1,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 01221.jpg,EventClasses,freekick,0,4,test
C:\Users\Yannick\data\soccer\ViewClasses\MediumView\sprt 072166.jpg,ViewClasses,MediumView,1,0,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0188.jpg,EventClasses,spectator,0,12,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 00343.jpg,EventClasses,yellowcard,0,13,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 11195.jpg,EventClasses,freekick,0,4,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 29576.jpg,EventClasses,goal,0,6,train
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 089110.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0224.jpg,EventClasses,offside,0,8,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2451.jpg,EventClasses,playercelebration,0,9,train
C:\Users\Yannick\data\soccer\ViewClasses\longView\sprt 119495.jpg,ViewClasses,longView,1,7,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23930.jpg,EventClasses,goal,0,6,val
C:\Users\Yannick\data\soccer\ViewClasses\ShotView\sprt 100861.jpg,ViewClasses,ShotView,1,2,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 03634.jpg,EventClasses,plentystock,0,10,train
