path,task,label,event_idx,view_idx,split
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 11859.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1482.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0801.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8931.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 20 Famous Red Cards In Football 01055.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 3695.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 09765.jpg,event,playercelebration,5,-1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0205.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 08711.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4830.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 24811.jpg,event,playercelebration,5,-1,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4833.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0015.jpg,event,spectator,8,-1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1045.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 2949.jpg,event,offside,4,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 4814.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 03493.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 1854.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 06809.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0173.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 2761.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3220.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 25076.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 21540.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0113.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 10944.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3110.jpg,event,redc,7,-1,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 21546.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8583.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 05650.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 0272.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4110.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 02803.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 00968.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 3643.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 07764.jpg,event,yellowcard,9,-1,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2026.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23403.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 10954.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 28625.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1307.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06258.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0858.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8531.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2118.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3192.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3458.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 02580.jpg,event,playercelebration,5,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09225.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0953.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 2 03656.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 2887.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4136.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3200.jpg,event,yellowcard,9,-1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 02801.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 1665.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2238.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 07986.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 0819.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 10246.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 23712.jpg,event,playercelebration,5,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20272.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 25311.jpg,event,plentystock,6,-1,test
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 29965.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 1583.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0849.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 10266.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11948.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 2442.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 00363.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 10949.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 01746.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 25756.jpg,event,playercelebration,5,-1,test
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 11003.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 26606.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\10+ Shocking Red Cards in World Cup History 4429.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 07961.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 1408.jpg,event,plentystock,6,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20681.jpg,event,goal,3,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 26292.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 07960.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 2030.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 20 Famous Red Cards In Football 00317.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1626.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 11071.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\Germany v Sweden - 2018 FIFA World Cup Russia™ - Match 27 0857.jpg,event,playercelebration,5,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 10030.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8951.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 02320.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 25681.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6814.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 06794.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4128.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11931.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 25560.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\All Red Cards FIFA World Cup 2018_clip2 0118.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 3026.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 27379.jpg,event,plentystock,6,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 3191.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\freekick\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 0182.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 29991.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5919.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0620.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 2761.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 23652.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20675.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 11997.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00655.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 03957.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4560.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 23940.jpg,event,playercelebration,5,-1,val
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 05192.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 03231.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 3176.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23230.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3524.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 15 Most Shocking Reactions To Red Card in Football 07758.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23370.jpg,event,goal,3,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3997.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 5527.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2682.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0508.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Brazil v Mexico - 2018 FIFA World Cup Russia™ - Match 53 0429.jpg,event,gattempts,2,-1,val
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 1856.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1302.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 10066.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 1402.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 23237.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00638.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00636.jpg,event,spectator,8,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 30705.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 24740.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 0743.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 4572.jpg,event,yellowcard,9,-1,val
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 0613.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23730.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3457.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2161.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0121.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 05860.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 2 01190.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00637.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 2415.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1017.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\red cards 3222.jpg,event,redc,7,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 4244.jpg,event,corner,0,-1,val
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\France v Argentina - 2018 FIFA World Cup Russia™ - Match 50 0701.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 17249.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\World Cup 2018  All 19 Corner Kick Goals 3019.jpg,event,corner,0,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Uruguay v Portugal - 2018 FIFA World Cup Russia™ - Match 49 0034.jpg,event,spectator,8,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0198.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06237.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\Top 10 Corner Kick Goals in Football ● Impossible Is Nothing 2285.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 3460.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23742.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 06288.jpg,event,spectator,8,-1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00624.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 1776.jpg,event,yellowcard,9,-1,test
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02864.jpg,event,freekick,1,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 1533.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 30528.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 09394.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 1 13569.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\TOP 10 GOALS - 2018 FIFA WORLD CUP RUSSIA (EXCLUSIVE) 6159.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 14244.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 22727.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 00639.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\corner\All 169 Goals scored in the World Cup 2018 - Part 2 07975.jpg,event,corner,0,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3288.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 0510.jpg,event,gattempts,2,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 06420.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\gattempts\Croatia v Denmark - 2018 FIFA World Cup Russia™ - Match 52 1534.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 00194.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 1 02624.jpg,event,playercelebration,5,-1,train
C:\Users\Yannick\data\soccer\EventClasses\spectator\Spain v Russia - 2018 FIFA World Cup Russia™ - Match 51 0182.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\playercelebration\All 169 Goals scored in the World Cup 2018 - Part 2 06075.jpg,event,playercelebration,5,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5944.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 8833.jpg,event,offside,4,-1,val
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\Top 20 Famous Red Cards In Football 01088.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\All 169 Goals scored in the World Cup 2018 - Part 1 05629.jpg,event,freekick,1,-1,val
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 2 11914.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\offside\How Offside Works in Soccer 0505.jpg,event,offside,4,-1,test
C:\Users\Yannick\data\soccer\EventClasses\offside\Overview of Law 11 Offside 5825.jpg,event,offside,4,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\16 Yellow Cards and 4 Red Cards in a Single Game 6835.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 21110.jpg,event,plentystock,6,-1,train
C:\Users\Yannick\data\soccer\EventClasses\redc\Top 20 Famous Red Cards In Football 09356.jpg,event,redc,7,-1,test
C:\Users\Yannick\data\soccer\EventClasses\spectator\All 169 Goals scored in the World Cup 2018 - Part 1 23751.jpg,event,spectator,8,-1,train
C:\Users\Yannick\data\soccer\EventClasses\yellowcard\TOP 10 YELLOW CARDS That Must Be RED CARDS - Wild Moments 3291.jpg,event,yellowcard,9,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Top 10 Free Kick Takers in Football 2016 17 02475.jpg,event,freekick,1,-1,test
C:\Users\Yannick\data\soccer\EventClasses\gattempts\France v Croatia - 2018 FIFA World Cup™ FINAL - HIGHLIGHTS 2332.jpg,event,gattempts,2,-1,test
C:\Users\Yannick\data\soccer\EventClasses\goal\All 169 Goals scored in the World Cup 2018 - Part 1 20135.jpg,event,goal,3,-1,train
C:\Users\Yannick\data\soccer\EventClasses\freekick\Portugal v Spain - 2018 FIFA World Cup Russia™ - MATCH 3 2522.jpg,event,freekick,1,-1,train
C:\Users\Yannick\data\soccer\EventClasses\plentystock\All 169 Goals scored in the World Cup 2018 - Part 1 27257.jpg,event,plentystock,6,-1,val
